source_id,target_id,rel_type,rel_subtype,rel_desc_chn,direction,year_start,year_end,weight,evidence_level,source_ref,cbdb_assoc_code,cbdb_role_type,evidence_count,evidence_list,primary_rel,is_bridge
444817,444827,KIN,K_CHILD,女兒,directed,,,1.0,primary,舊唐書,176,KIN,1,"[{""source_table"": ""KIN_DATA"", ""c_source"": 4801, ""c_pages"": ""2171"", ""c_sequence"": """", ""c_text_title"": """", ""orig_personid"": 444817, ""orig_assoc_id"": 444827, ""cbdb_assoc_code"": 176}]",1,0
444817,447292,KIN,K_CHILD,女兒,directed,,,1.0,primary,舊唐書,176,KIN,1,"[{""source_table"": ""KIN_DATA"", ""c_source"": ""4801"", ""c_pages"": ""2171"", ""c_sequence"": """", ""c_text_title"": """", ""orig_personid"": ""444817"", ""orig_assoc_id"": ""447292"", ""cbdb_assoc_code"": ""176""}]",1,0
444827,31575,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""790"", ""c_sequence"": 0, ""c_text_title"": ""[n/a]"", ""orig_personid"": 444827, ""orig_assoc_id"": 31575, ""cbdb_assoc_code"": 438}]",0,0
444827,91931,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""400"", ""c_sequence"": 0, ""c_text_title"": ""[n/a]"", ""orig_personid"": 444827, ""orig_assoc_id"": 91931, ""cbdb_assoc_code"": 438}]",0,0
444827,444817,KIN,K_PARENT,母,directed,,,1.0,primary,舊唐書,111,KIN,1,"[{""source_table"": ""KIN_DATA"", ""c_source"": 4801, ""c_pages"": ""2171"", ""c_sequence"": """", ""c_text_title"": """", ""orig_personid"": 444827, ""orig_assoc_id"": 444817, ""cbdb_assoc_code"": 111}]",0,0
444850,3332,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1046"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 444850, ""orig_assoc_id"": 3332, ""cbdb_assoc_code"": 438}]",0,0
444850,11605,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1019"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 444850, ""orig_assoc_id"": 11605, ""cbdb_assoc_code"": 438}]",0,0
444850,19241,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""844"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 444850, ""orig_assoc_id"": 19241, ""cbdb_assoc_code"": 438}]",0,0
444850,19241,KIN,K_PARENT,父,directed,,,1.0,primary,舊唐書,75,KIN,1,"[{""source_table"": ""KIN_DATA"", ""c_source"": 4801, ""c_pages"": ""4738"", ""c_sequence"": """", ""c_text_title"": """", ""orig_personid"": 444850, ""orig_assoc_id"": 19241, ""cbdb_assoc_code"": 75}]",0,0
444850,31560,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""669"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 444850, ""orig_assoc_id"": 31560, ""cbdb_assoc_code"": 438}]",0,0
444850,31575,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""788"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 444850, ""orig_assoc_id"": 31575, ""cbdb_assoc_code"": 438}]",0,0
444850,32198,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""695"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 444850, ""orig_assoc_id"": 32198, ""cbdb_assoc_code"": 438}]",0,0
444850,93663,KIN,K_PARENT,母,directed,,,1.0,unsourced,,111,KIN,1,"[{""source_table"": ""KIN_DATA"", ""c_source"": """", ""c_pages"": """", ""c_sequence"": """", ""c_text_title"": """", ""orig_personid"": 444850, ""orig_assoc_id"": 93663, ""cbdb_assoc_code"": 111}]",0,0
445068,32227,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""515"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445068, ""orig_assoc_id"": 32227, ""cbdb_assoc_code"": 438}]",0,0
445068,33606,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1284"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445068, ""orig_assoc_id"": 33606, ""cbdb_assoc_code"": 438}]",0,0
445068,92982,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""799"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445068, ""orig_assoc_id"": 92982, ""cbdb_assoc_code"": 438}]",0,0
445068,94227,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""201"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445068, ""orig_assoc_id"": 94227, ""cbdb_assoc_code"": 438}]",0,0
445110,30851,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""31"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445110, ""orig_assoc_id"": 30851, ""cbdb_assoc_code"": 438}]",0,0
445110,32174,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""108"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445110, ""orig_assoc_id"": 32174, ""cbdb_assoc_code"": 438}]",0,0
445192,3332,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1042"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445192, ""orig_assoc_id"": 3332, ""cbdb_assoc_code"": 438}]",0,0
445192,32227,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""516"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445192, ""orig_assoc_id"": 32227, ""cbdb_assoc_code"": 438}]",0,0
445192,94227,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""201"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445192, ""orig_assoc_id"": 94227, ""cbdb_assoc_code"": 438}]",0,0
445220,13624,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1130"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445220, ""orig_assoc_id"": 13624, ""cbdb_assoc_code"": 438}]",0,0
445220,94595,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""378"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445220, ""orig_assoc_id"": 94595, ""cbdb_assoc_code"": 438}]",0,0
445237,3332,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1042"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445237, ""orig_assoc_id"": 3332, ""cbdb_assoc_code"": 438}]",0,0
445237,13624,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1130"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445237, ""orig_assoc_id"": 13624, ""cbdb_assoc_code"": 438}]",0,0
445237,32227,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""516"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445237, ""orig_assoc_id"": 32227, ""cbdb_assoc_code"": 438}]",0,0
445237,92516,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1237"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445237, ""orig_assoc_id"": 92516, ""cbdb_assoc_code"": 438}]",0,0
445341,32227,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""516"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445341, ""orig_assoc_id"": 32227, ""cbdb_assoc_code"": 438}]",0,0
445341,33606,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1285"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445341, ""orig_assoc_id"": 33606, ""cbdb_assoc_code"": 438}]",0,0
445341,93952,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""330"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445341, ""orig_assoc_id"": 93952, ""cbdb_assoc_code"": 438}]",0,0
445343,30851,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""31"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445343, ""orig_assoc_id"": 30851, ""cbdb_assoc_code"": 438}]",0,0
445343,92035,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""141"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445343, ""orig_assoc_id"": 92035, ""cbdb_assoc_code"": 438}]",0,0
445407,3915,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1102"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445407, ""orig_assoc_id"": 3915, ""cbdb_assoc_code"": 438}]",0,0
445407,32583,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""443"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445407, ""orig_assoc_id"": 32583, ""cbdb_assoc_code"": 438}]",0,0
445407,33566,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1332"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445407, ""orig_assoc_id"": 33566, ""cbdb_assoc_code"": 438}]",0,0
445425,30851,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""31"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445425, ""orig_assoc_id"": 30851, ""cbdb_assoc_code"": 438}]",0,0
445425,31407,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""219"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445425, ""orig_assoc_id"": 31407, ""cbdb_assoc_code"": 438}]",0,0
445425,32174,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""109"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445425, ""orig_assoc_id"": 32174, ""cbdb_assoc_code"": 438}]",0,0
445481,3915,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1102"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445481, ""orig_assoc_id"": 3915, ""cbdb_assoc_code"": 438}]",0,0
445481,32583,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""443"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445481, ""orig_assoc_id"": 32583, ""cbdb_assoc_code"": 438}]",0,0
445481,32917,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1147"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445481, ""orig_assoc_id"": 32917, ""cbdb_assoc_code"": 438}]",0,0
445481,94271,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1452"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445481, ""orig_assoc_id"": 94271, ""cbdb_assoc_code"": 438}]",0,0
445500,3915,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1102"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445500, ""orig_assoc_id"": 3915, ""cbdb_assoc_code"": 438}]",0,0
445500,32583,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""444"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445500, ""orig_assoc_id"": 32583, ""cbdb_assoc_code"": 438}]",0,0
445500,32917,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1147"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445500, ""orig_assoc_id"": 32917, ""cbdb_assoc_code"": 438}]",0,0
445518,32174,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""109"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445518, ""orig_assoc_id"": 32174, ""cbdb_assoc_code"": 438}]",0,0
445518,32583,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""444"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445518, ""orig_assoc_id"": 32583, ""cbdb_assoc_code"": 438}]",0,0
445530,13624,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1131"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445530, ""orig_assoc_id"": 13624, ""cbdb_assoc_code"": 438}]",0,0
445530,24654,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""318"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445530, ""orig_assoc_id"": 24654, ""cbdb_assoc_code"": 438}]",0,0
445530,32227,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""517"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445530, ""orig_assoc_id"": 32227, ""cbdb_assoc_code"": 438}]",0,0
445577,34916,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1095"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445577, ""orig_assoc_id"": 34916, ""cbdb_assoc_code"": 438}]",0,0
445577,195105,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""358"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445577, ""orig_assoc_id"": 195105, ""cbdb_assoc_code"": 438}]",0,0
445579,30982,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""134"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445579, ""orig_assoc_id"": 30982, ""cbdb_assoc_code"": 438}]",0,0
445579,93956,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""342"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445579, ""orig_assoc_id"": 93956, ""cbdb_assoc_code"": 438}]",0,0
445585,3332,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1042"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445585, ""orig_assoc_id"": 3332, ""cbdb_assoc_code"": 438}]",0,0
445585,13624,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1131"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445585, ""orig_assoc_id"": 13624, ""cbdb_assoc_code"": 438}]",0,0
445585,95071,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1057"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445585, ""orig_assoc_id"": 95071, ""cbdb_assoc_code"": 438}]",0,0
445603,24412,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""743"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445603, ""orig_assoc_id"": 24412, ""cbdb_assoc_code"": 438}]",0,0
445603,94227,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""202"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445603, ""orig_assoc_id"": 94227, ""cbdb_assoc_code"": 438}]",0,0
445660,32822,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""934"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445660, ""orig_assoc_id"": 32822, ""cbdb_assoc_code"": 438}]",0,0
445660,94271,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1453"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445660, ""orig_assoc_id"": 94271, ""cbdb_assoc_code"": 438}]",0,0
445676,93785,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1394"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445676, ""orig_assoc_id"": 93785, ""cbdb_assoc_code"": 438}]",0,0
445676,447567,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""706"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445676, ""orig_assoc_id"": 447567, ""cbdb_assoc_code"": 438}]",0,0
445700,13575,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""277"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445700, ""orig_assoc_id"": 13575, ""cbdb_assoc_code"": 438}]",0,0
445700,33566,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1332"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445700, ""orig_assoc_id"": 33566, ""cbdb_assoc_code"": 438}]",0,0
445700,94160,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""982"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445700, ""orig_assoc_id"": 94160, ""cbdb_assoc_code"": 438}]",0,0
445700,94183,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1415"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445700, ""orig_assoc_id"": 94183, ""cbdb_assoc_code"": 438}]",0,0
445700,195105,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""358"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445700, ""orig_assoc_id"": 195105, ""cbdb_assoc_code"": 438}]",0,0
445729,3702,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""729"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445729, ""orig_assoc_id"": 3702, ""cbdb_assoc_code"": 438}]",0,0
445729,32169,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1009"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 445729, ""orig_assoc_id"": 32169, ""cbdb_assoc_code"": 438}]",0,0
